{'layer': 0, 'num': 0, 'type': 'INPUT', 'fanin': 1, 'inputs': None, 'output': 'z0'}
{'layer': 1, 'num': 275, 'type': 'OR', 'fanin': 9, 'inputs': ['z219', 'z308', 'z396', 'z311', 'z430', 'z720', 'z321', 'z487', 'z716'], 'output': 'z1230'}
{'layer': 1, 'num': 276, 'type': 'AND', 'fanin': 41, 'inputs': ['z482', 'z665', 'z287', 'z791', 'z132', 'z584', 'z782', 'z266', 'z370', 'z889', 'z796', 'z871', 'z686', 'z91', 'z457', 'z825', 'z229', 'z68', 'z25', 'z504', 'z425', 'z119', 'z174', 'z596', 'z158', 'z293', 'z794', 'z833', 'z875', 'z398', 'z298', 'z933', 'z69', 'z65', 'z285', 'z432', 'z624', 'z11', 'z412', 'z622', 'z946'], 'output': 'z1231'}
{'layer': 1, 'num': 277, 'type': 'NOT', 'fanin': 1, 'inputs': ['z595'], 'output': 'z1232'}
{'layer': 1, 'num': 278, 'type': 'NOT', 'fanin': 1, 'inputs': ['z762'], 'output': 'z1233'}
{'layer': 1, 'num': 279, 'type': 'NOT', 'fanin': 1, 'inputs': ['z651'], 'output': 'z1234'}
{'layer': 1, 'num': 280, 'type': 'OR', 'fanin': 29, 'inputs': ['z589', 'z690', 'z742', 'z815', 'z692', 'z19', 'z954', 'z482', 'z604', 'z325', 'z828', 'z313', 'z148', 'z808', 'z631', 'z707', 'z555', 'z393', 'z355', 'z216', 'z145', 'z397', 'z935', 'z131', 'z28', 'z920', 'z330', 'z908', 'z60'], 'output': 'z1235'}
{'layer': 1, 'num': 281, 'type': 'NOT', 'fanin': 1, 'inputs': ['z417'], 'output': 'z1236'}
{'layer': 1, 'num': 282, 'type': 'NOT', 'fanin': 1, 'inputs': ['z780'], 'output': 'z1237'}
{'layer': 1, 'num': 283, 'type': 'NOT', 'fanin': 1, 'inputs': ['z502'], 'output': 'z1238'}
{'layer': 1, 'num': 284, 'type': 'NOT', 'fanin': 1, 'inputs': ['z736'], 'output': 'z1239'}
{'layer': 1, 'num': 285, 'type': 'NOT', 'fanin': 1, 'inputs': ['z839'], 'output': 'z1240'}
{'layer': 1, 'num': 286, 'type': 'NOT', 'fanin': 1, 'inputs': ['z156'], 'output': 'z1241'}
{'layer': 1, 'num': 287, 'type': 'NOT', 'fanin': 1, 'inputs': ['z609'], 'output': 'z1242'}
{'layer': 1, 'num': 288, 'type': 'NOT', 'fanin': 1, 'inputs': ['z642'], 'output': 'z1243'}
{'layer': 1, 'num': 289, 'type': 'NOT', 'fanin': 1, 'inputs': ['z156'], 'output': 'z1244'}
{'layer': 1, 'num': 290, 'type': 'OR', 'fanin': 49, 'inputs': ['z540', 'z479', 'z544', 'z487', 'z202', 'z453', 'z755', 'z532', 'z43', 'z219', 'z631', 'z146', 'z183', 'z607', 'z113', 'z141', 'z399', 'z877', 'z151', 'z391', 'z378', 'z229', 'z669', 'z716', 'z469', 'z516', 'z186', 'z708', 'z333', 'z381', 'z814', 'z47', 'z20', 'z869', 'z35', 'z675', 'z881', 'z336', 'z116', 'z882', 'z714', 'z312', 'z6', 'z926', 'z55', 'z114', 'z650', 'z120', 'z234'], 'output': 'z1245'}
{'layer': 1, 'num': 291, 'type': 'AND', 'fanin': 43, 'inputs': ['z195', 'z510', 'z306', 'z245', 'z839', 'z169', 'z754', 'z747', 'z73', 'z170', 'z409', 'z687', 'z540', 'z482', 'z938', 'z898', 'z906', 'z586', 'z511', 'z600', 'z21', 'z131', 'z543', 'z922', 'z783', 'z222', 'z666', 'z684', 'z199', 'z435', 'z847', 'z910', 'z579', 'z240', 'z571', 'z522', 'z542', 'z198', 'z921', 'z694', 'z149', 'z406', 'z827'], 'output': 'z1246'}
{'layer': 1, 'num': 292, 'type': 'AND', 'fanin': 15, 'inputs': ['z852', 'z109', 'z24', 'z502', 'z936', 'z225', 'z620', 'z860', 'z632', 'z340', 'z38', 'z252', 'z759', 'z406', 'z686'], 'output': 'z1247'}
{'layer': 1, 'num': 293, 'type': 'OR', 'fanin': 3, 'inputs': ['z469', 'z101', 'z260'], 'output': 'z1248'}
{'layer': 1, 'num': 294, 'type': 'AND', 'fanin': 44, 'inputs': ['z370', 'z869', 'z676', 'z180', 'z214', 'z716', 'z836', 'z390', 'z861', 'z579', 'z169', 'z66', 'z796', 'z735', 'z524', 'z873', 'z578', 'z457', 'z145', 'z528', 'z317', 'z590', 'z826', 'z732', 'z542', 'z330', 'z625', 'z460', 'z381', 'z431', 'z57', 'z362', 'z670', 'z249', 'z604', 'z729', 'z185', 'z267', 'z333', 'z902', 'z763', 'z173', 'z911', 'z119'], 'output': 'z1249'}
{'layer': 1, 'num': 295, 'type': 'AND', 'fanin': 41, 'inputs': ['z768', 'z349', 'z309', 'z761', 'z562', 'z651', 'z490', 'z57', 'z848', 'z111', 'z924', 'z433', 'z218', 'z74', 'z97', 'z869', 'z165', 'z292', 'z666', 'z796', 'z117', 'z570', 'z463', 'z521', 'z793', 'z126', 'z10', 'z8', 'z300', 'z881', 'z182', 'z186', 'z48', 'z252', 'z529', 'z571', 'z465', 'z413', 'z488', 'z157', 'z282'], 'output': 'z1250'}
{'layer': 1, 'num': 296, 'type': 'NOT', 'fanin': 1, 'inputs': ['z691'], 'output': 'z1251'}
{'layer': 1, 'num': 297, 'type': 'AND', 'fanin': 15, 'inputs': ['z728', 'z584', 'z672', 'z606', 'z476', 'z417', 'z245', 'z178', 'z19', 'z102', 'z282', 'z447', 'z412', 'z232', 'z155'], 'output': 'z1252'}
{'layer': 1, 'num': 298, 'type': 'OR', 'fanin': 22, 'inputs': ['z397', 'z14', 'z339', 'z237', 'z302', 'z606', 'z280', 'z94', 'z867', 'z491', 'z137', 'z703', 'z786', 'z746', 'z584', 'z687', 'z3', 'z89', 'z12', 'z106', 'z662', 'z440'], 'output': 'z1253'}
{'layer': 1, 'num': 299, 'type': 'OR', 'fanin': 35, 'inputs': ['z282', 'z773', 'z433', 'z330', 'z786', 'z291', 'z831', 'z289', 'z270', 'z107', 'z125', 'z746', 'z187', 'z888', 'z600', 'z61', 'z53', 'z285', 'z835', 'z749', 'z24', 'z457', 'z497', 'z649', 'z625', 'z789', 'z93', 'z413', 'z54', 'z248', 'z845', 'z558', 'z825', 'z66', 'z851'], 'output': 'z1254'}
{'layer': 1, 'num': 300, 'type': 'AND', 'fanin': 30, 'inputs': ['z56', 'z342', 'z735', 'z919', 'z831', 'z874', 'z280', 'z800', 'z519', 'z242', 'z348', 'z339', 'z948', 'z202', 'z212', 'z557', 'z134', 'z788', 'z547', 'z196', 'z558', 'z16', 'z405', 'z425', 'z267', 'z30', 'z354', 'z495', 'z378', 'z678'], 'output': 'z1255'}
{'layer': 1, 'num': 301, 'type': 'OR', 'fanin': 35, 'inputs': ['z814', 'z218', 'z324', 'z694', 'z557', 'z94', 'z230', 'z521', 'z241', 'z368', 'z495', 'z526', 'z579', 'z898', 'z264', 'z743', 'z190', 'z249', 'z20', 'z242', 'z511', 'z864', 'z380', 'z47', 'z349', 'z358', 'z366', 'z697', 'z672', 'z448', 'z133', 'z237', 'z818', 'z227', 'z155'], 'output': 'z1256'}
{'layer': 1, 'num': 302, 'type': 'AND', 'fanin': 6, 'inputs': ['z276', 'z229', 'z337', 'z104', 'z793', 'z543'], 'output': 'z1257'}
{'layer': 1, 'num': 303, 'type': 'OR', 'fanin': 29, 'inputs': ['z828', 'z136', 'z807', 'z437', 'z190', 'z802', 'z587', 'z341', 'z606', 'z660', 'z21', 'z543', 'z936', 'z116', 'z64', 'z388', 'z484', 'z407', 'z300', 'z584', 'z32', 'z619', 'z773', 'z90', 'z397', 'z920', 'z833', 'z743', 'z658'], 'output': 'z1258'}
{'layer': 1, 'num': 304, 'type': 'AND', 'fanin': 21, 'inputs': ['z93', 'z236', 'z812', 'z107', 'z226', 'z441', 'z244', 'z123', 'z934', 'z201', 'z38', 'z414', 'z4', 'z81', 'z558', 'z214', 'z520', 'z63', 'z472', 'z839', 'z582'], 'output': 'z1259'}
{'layer': 1, 'num': 305, 'type': 'NOT', 'fanin': 1, 'inputs': ['z666'], 'output': 'z1260'}
{'layer': 1, 'num': 306, 'type': 'NOT', 'fanin': 1, 'inputs': ['z16'], 'output': 'z1261'}
{'layer': 1, 'num': 307, 'type': 'NOT', 'fanin': 1, 'inputs': ['z827'], 'output': 'z1262'}
{'layer': 1, 'num': 308, 'type': 'NOT', 'fanin': 1, 'inputs': ['z530'], 'output': 'z1263'}
{'layer': 1, 'num': 309, 'type': 'NOT', 'fanin': 1, 'inputs': ['z471'], 'output': 'z1264'}
{'layer': 1, 'num': 310, 'type': 'OR', 'fanin': 7, 'inputs': ['z531', 'z158', 'z565', 'z551', 'z763', 'z120', 'z703'], 'output': 'z1265'}
{'layer': 1, 'num': 311, 'type': 'NOT', 'fanin': 1, 'inputs': ['z9'], 'output': 'z1266'}
{'layer': 1, 'num': 312, 'type': 'NOT', 'fanin': 1, 'inputs': ['z762'], 'output': 'z1267'}
{'layer': 1, 'num': 313, 'type': 'NOT', 'fanin': 1, 'inputs': ['z650'], 'output': 'z1268'}
{'layer': 1, 'num': 314, 'type': 'NOT', 'fanin': 1, 'inputs': ['z551'], 'output': 'z1269'}
{'layer': 1, 'num': 315, 'type': 'NOT', 'fanin': 1, 'inputs': ['z132'], 'output': 'z1270'}
{'layer': 1, 'num': 316, 'type': 'NOT', 'fanin': 1, 'inputs': ['z78'], 'output': 'z1271'}
{'layer': 1, 'num': 317, 'type': 'OR', 'fanin': 8, 'inputs': ['z866', 'z76', 'z377', 'z353', 'z931', 'z763', 'z258', 'z417'], 'output': 'z1272'}
{'layer': 1, 'num': 318, 'type': 'NOT', 'fanin': 1, 'inputs': ['z591'], 'output': 'z1273'}
{'layer': 1, 'num': 319, 'type': 'AND', 'fanin': 15, 'inputs': ['z865', 'z862', 'z93', 'z754', 'z90', 'z346', 'z0', 'z339', 'z115', 'z261', 'z763', 'z466', 'z650', 'z288', 'z513'], 'output': 'z1274'}
{'layer': 1, 'num': 320, 'type': 'OR', 'fanin': 17, 'inputs': ['z159', 'z878', 'z34', 'z766', 'z658', 'z484', 'z76', 'z532', 'z948', 'z357', 'z683', 'z404', 'z33', 'z945', 'z142', 'z290', 'z407'], 'output': 'z1275'}
{'layer': 1, 'num': 321, 'type': 'NOT', 'fanin': 1, 'inputs': ['z669'], 'output': 'z1276'}
{'layer': 1, 'num': 322, 'type': 'NOT', 'fanin': 1, 'inputs': ['z834'], 'output': 'z1277'}
{'layer': 1, 'num': 323, 'type': 'NOT', 'fanin': 1, 'inputs': ['z58'], 'output': 'z1278'}
{'layer': 1, 'num': 324, 'type': 'OR', 'fanin': 45, 'inputs': ['z207', 'z25', 'z607', 'z830', 'z856', 'z363', 'z727', 'z622', 'z242', 'z913', 'z125', 'z328', 'z310', 'z759', 'z55', 'z554', 'z326', 'z468', 'z119', 'z383', 'z774', 'z309', 'z102', 'z209', 'z534', 'z664', 'z509', 'z644', 'z715', 'z37', 'z655', 'z154', 'z87', 'z543', 'z136', 'z152', 'z240', 'z97', 'z500', 'z485', 'z315', 'z130', 'z426', 'z325', 'z850'], 'output': 'z1279'}
{'layer': 1, 'num': 325, 'type': 'OR', 'fanin': 48, 'inputs': ['z834', 'z651', 'z129', 'z746', 'z427', 'z361', 'z566', 'z640', 'z29', 'z206', 'z277', 'z61', 'z938', 'z425', 'z826', 'z650', 'z269', 'z22', 'z405', 'z822', 'z102', 'z818', 'z554', 'z25', 'z313', 'z91', 'z715', 'z811', 'z456', 'z358', 'z202', 'z444', 'z819', 'z89', 'z597', 'z920', 'z215', 'z117', 'z429', 'z648', 'z546', 'z376', 'z712', 'z184', 'z332', 'z549', 'z739', 'z97'], 'output': 'z1280'}
{'layer': 1, 'num': 326, 'type': 'NOT', 'fanin': 1, 'inputs': ['z612'], 'output': 'z1281'}
{'layer': 1, 'num': 327, 'type': 'AND', 'fanin': 27, 'inputs': ['z832', 'z640', 'z341', 'z617', 'z231', 'z509', 'z672', 'z942', 'z739', 'z762', 'z753', 'z418', 'z157', 'z144', 'z648', 'z703', 'z385', 'z851', 'z550', 'z184', 'z939', 'z159', 'z77', 'z44', 'z629', 'z394', 'z432'], 'output': 'z1282'}
{'layer': 1, 'num': 328, 'type': 'AND', 'fanin': 25, 'inputs': ['z785', 'z187', 'z708', 'z60', 'z698', 'z890', 'z77', 'z526', 'z605', 'z825', 'z499', 'z700', 'z407', 'z330', 'z122', 'z848', 'z421', 'z765', 'z271', 'z796', 'z471', 'z588', 'z528', 'z214', 'z453'], 'output': 'z1283'}
{'layer': 1, 'num': 329, 'type': 'OR', 'fanin': 46, 'inputs': ['z512', 'z412', 'z372', 'z73', 'z820', 'z620', 'z20', 'z200', 'z885', 'z894', 'z875', 'z531', 'z291', 'z889', 'z62', 'z392', 'z801', 'z411', 'z728', 'z860', 'z788', 'z782', 'z37', 'z134', 'z176', 'z52', 'z856', 'z56', 'z621', 'z368', 'z282', 'z293', 'z211', 'z762', 'z545', 'z557', 'z950', 'z651', 'z523', 'z544', 'z59', 'z477', 'z169', 'z663', 'z327', 'z643'], 'output': 'z1284'}
{'layer': 1, 'num': 330, 'type': 'OR', 'fanin': 42, 'inputs': ['z474', 'z808', 'z227', 'z657', 'z758', 'z868', 'z653', 'z919', 'z675', 'z574', 'z855', 'z76', 'z172', 'z863', 'z264', 'z515', 'z377', 'z484', 'z841', 'z836', 'z479', 'z937', 'z620', 'z705', 'z21', 'z35', 'z684', 'z352', 'z729', 'z580', 'z228', 'z60', 'z40', 'z106', 'z326', 'z691', 'z873', 'z328', 'z722', 'z698', 'z472', 'z10'], 'output': 'z1285'}
{'layer': 1, 'num': 331, 'type': 'NOT', 'fanin': 1, 'inputs': ['z858'], 'output': 'z1286'}
{'layer': 1, 'num': 332, 'type': 'NOT', 'fanin': 1, 'inputs': ['z103'], 'output': 'z1287'}
{'layer': 1, 'num': 333, 'type': 'OR', 'fanin': 44, 'inputs': ['z951', 'z781', 'z66', 'z396', 'z296', 'z611', 'z594', 'z871', 'z390', 'z23', 'z449', 'z30', 'z657', 'z361', 'z715', 'z844', 'z289', 'z783', 'z543', 'z725', 'z498', 'z32', 'z53', 'z712', 'z634', 'z503', 'z191', 'z457', 'z292', 'z940', 'z208', 'z747', 'z822', 'z107', 'z624', 'z735', 'z898', 'z440', 'z520', 'z885', 'z805', 'z485', 'z749', 'z150'], 'output': 'z1288'}
{'layer': 1, 'num': 334, 'type': 'NOT', 'fanin': 1, 'inputs': ['z369'], 'output': 'z1289'}
{'layer': 1, 'num': 335, 'type': 'NOT', 'fanin': 1, 'inputs': ['z499'], 'output': 'z1290'}
{'layer': 1, 'num': 336, 'type': 'NOT', 'fanin': 1, 'inputs': ['z874'], 'output': 'z1291'}
{'layer': 1, 'num': 337, 'type': 'NOT', 'fanin': 1, 'inputs': ['z163'], 'output': 'z1292'}
{'layer': 1, 'num': 338, 'type': 'OR', 'fanin': 24, 'inputs': ['z694', 'z100', 'z640', 'z189', 'z387', 'z264', 'z500', 'z6', 'z194', 'z136', 'z65', 'z680', 'z591', 'z708', 'z199', 'z789', 'z398', 'z84', 'z268', 'z822', 'z936', 'z74', 'z944', 'z381'], 'output': 'z1293'}
{'layer': 1, 'num': 339, 'type': 'OR', 'fanin': 40, 'inputs': ['z139', 'z870', 'z166', 'z930', 'z672', 'z292', 'z360', 'z659', 'z110', 'z938', 'z216', 'z738', 'z325', 'z528', 'z546', 'z916', 'z42', 'z335', 'z876', 'z266', 'z525', 'z911', 'z330', 'z512', 'z818', 'z492', 'z377', 'z943', 'z283', 'z302', 'z682', 'z641', 'z543', 'z392', 'z446', 'z749', 'z140', 'z277', 'z443', 'z441'], 'output': 'z1294'}
{'layer': 1, 'num': 340, 'type': 'NOT', 'fanin': 1, 'inputs': ['z852'], 'output': 'z1295'}
{'layer': 1, 'num': 341, 'type': 'NOT', 'fanin': 1, 'inputs': ['z781'], 'output': 'z1296'}
{'layer': 1, 'num': 342, 'type': 'NOT', 'fanin': 1, 'inputs': ['z348'], 'output': 'z1297'}
{'layer': 1, 'num': 343, 'type': 'NOT', 'fanin': 1, 'inputs': ['z186'], 'output': 'z1298'}
{'layer': 1, 'num': 344, 'type': 'OR', 'fanin': 40, 'inputs': ['z825', 'z497', 'z195', 'z547', 'z920', 'z92', 'z597', 'z640', 'z882', 'z264', 'z311', 'z770', 'z469', 'z227', 'z606', 'z133', 'z269', 'z519', 'z102', 'z774', 'z98', 'z281', 'z163', 'z842', 'z638', 'z79', 'z310', 'z307', 'z380', 'z485', 'z326', 'z766', 'z567', 'z109', 'z366', 'z663', 'z672', 'z912', 'z339', 'z505'], 'output': 'z1299'}
{'layer': 1, 'num': 345, 'type': 'AND', 'fanin': 40, 'inputs': ['z527', 'z304', 'z45', 'z347', 'z554', 'z356', 'z122', 'z825', 'z276', 'z69', 'z430', 'z237', 'z915', 'z432', 'z633', 'z410', 'z359', 'z756', 'z420', 'z814', 'z337', 'z183', 'z608', 'z824', 'z746', 'z580', 'z29', 'z64', 'z610', 'z101', 'z434', 'z61', 'z875', 'z202', 'z32', 'z923', 'z321', 'z278', 'z300', 'z75'], 'output': 'z1300'}
{'layer': 1, 'num': 346, 'type': 'NOT', 'fanin': 1, 'inputs': ['z425'], 'output': 'z1301'}
{'layer': 1, 'num': 347, 'type': 'AND', 'fanin': 24, 'inputs': ['z366', 'z638', 'z358', 'z933', 'z884', 'z11', 'z15', 'z6', 'z813', 'z80', 'z541', 'z103', 'z251', 'z249', 'z851', 'z96', 'z846', 'z929', 'z173', 'z798', 'z921', 'z705', 'z40', 'z292'], 'output': 'z1302'}
{'layer': 1, 'num': 348, 'type': 'AND', 'fanin': 18, 'inputs': ['z265', 'z890', 'z154', 'z833', 'z573', 'z688', 'z717', 'z215', 'z859', 'z367', 'z35', 'z605', 'z47', 'z31', 'z861', 'z135', 'z558', 'z450'], 'output': 'z1303'}
{'layer': 1, 'num': 349, 'type': 'NOT', 'fanin': 1, 'inputs': ['z115'], 'output': 'z1304'}
{'layer': 1, 'num': 350, 'type': 'NOT', 'fanin': 1, 'inputs': ['z416'], 'output': 'z1305'}
{'layer': 1, 'num': 351, 'type': 'AND', 'fanin': 30, 'inputs': ['z906', 'z14', 'z597', 'z483', 'z102', 'z74', 'z929', 'z230', 'z62', 'z155', 'z24', 'z684', 'z119', 'z785', 'z356', 'z585', 'z490', 'z863', 'z805', 'z574', 'z503', 'z199', 'z284', 'z9', 'z908', 'z771', 'z468', 'z435', 'z822', 'z866'], 'output': 'z1306'}
{'layer': 1, 'num': 352, 'type': 'NOT', 'fanin': 1, 'inputs': ['z636'], 'output': 'z1307'}
{'layer': 1, 'num': 353, 'type': 'NOT', 'fanin': 1, 'inputs': ['z478'], 'output': 'z1308'}
{'layer': 1, 'num': 354, 'type': 'NOT', 'fanin': 1, 'inputs': ['z733'], 'output': 'z1309'}
{'layer': 1, 'num': 355, 'type': 'NOT', 'fanin': 1, 'inputs': ['z183'], 'output': 'z1310'}
{'layer': 1, 'num': 356, 'type': 'OR', 'fanin': 2, 'inputs': ['z823', 'z699'], 'output': 'z1311'}
{'layer': 1, 'num': 357, 'type': 'NOT', 'fanin': 1, 'inputs': ['z810'], 'output': 'z1312'}
{'layer': 1, 'num': 358, 'type': 'OR', 'fanin': 27, 'inputs': ['z109', 'z434', 'z608', 'z700', 'z139', 'z572', 'z704', 'z49', 'z580', 'z839', 'z50', 'z578', 'z57', 'z244', 'z350', 'z679', 'z840', 'z194', 'z636', 'z591', 'z330', 'z693', 'z752', 'z582', 'z671', 'z949', 'z322'], 'output': 'z1313'}
{'layer': 1, 'num': 359, 'type': 'OR', 'fanin': 15, 'inputs': ['z536', 'z903', 'z773', 'z730', 'z496', 'z523', 'z610', 'z510', 'z842', 'z729', 'z674', 'z474', 'z84', 'z170', 'z666'], 'output': 'z1314'}
{'layer': 1, 'num': 360, 'type': 'OR', 'fanin': 24, 'inputs': ['z487', 'z489', 'z549', 'z588', 'z616', 'z904', 'z92', 'z609', 'z832', 'z402', 'z483', 'z472', 'z731', 'z304', 'z163', 'z291', 'z491', 'z21', 'z301', 'z42', 'z388', 'z233', 'z674', 'z954'], 'output': 'z1315'}
{'layer': 1, 'num': 361, 'type': 'AND', 'fanin': 26, 'inputs': ['z168', 'z292', 'z227', 'z764', 'z263', 'z216', 'z159', 'z774', 'z327', 'z386', 'z621', 'z535', 'z471', 'z61', 'z238', 'z33', 'z154', 'z15', 'z570', 'z795', 'z829', 'z856', 'z148', 'z827', 'z438', 'z115'], 'output': 'z1316'}
{'layer': 1, 'num': 362, 'type': 'OR', 'fanin': 3, 'inputs': ['z194', 'z856', 'z204'], 'output': 'z1317'}
{'layer': 1, 'num': 363, 'type': 'AND', 'fanin': 35, 'inputs': ['z407', 'z840', 'z666', 'z535', 'z772', 'z656', 'z185', 'z517', 'z679', 'z349', 'z889', 'z758', 'z205', 'z217', 'z246', 'z31', 'z613', 'z121', 'z547', 'z87', 'z724', 'z128', 'z924', 'z665', 'z750', 'z487', 'z302', 'z98', 'z605', 'z78', 'z909', 'z16', 'z10', 'z950', 'z504'], 'output': 'z1318'}
{'layer': 1, 'num': 364, 'type': 'OR', 'fanin': 25, 'inputs': ['z254', 'z50', 'z376', 'z183', 'z317', 'z646', 'z416', 'z426', 'z365', 'z55', 'z242', 'z943', 'z789', 'z443', 'z452', 'z698', 'z190', 'z926', 'z367', 'z672', 'z467', 'z609', 'z730', 'z615', 'z175'], 'output': 'z1319'}
{'layer': 1, 'num': 365, 'type': 'NOT', 'fanin': 1, 'inputs': ['z704'], 'output': 'z1320'}
{'layer': 1, 'num': 366, 'type': 'NOT', 'fanin': 1, 'inputs': ['z232'], 'output': 'z1321'}
{'layer': 1, 'num': 367, 'type': 'AND', 'fanin': 41, 'inputs': ['z38', 'z739', 'z340', 'z286', 'z61', 'z787', 'z93', 'z536', 'z170', 'z462', 'z247', 'z738', 'z607', 'z890', 'z406', 'z556', 'z926', 'z748', 'z906', 'z439', 'z156', 'z815', 'z638', 'z19', 'z363', 'z56', 'z331', 'z708', 'z952', 'z29', 'z137', 'z324', 'z878', 'z596', 'z18', 'z573', 'z115', 'z164', 'z911', 'z678', 'z750'], 'output': 'z1322'}
{'layer': 1, 'num': 368, 'type': 'NOT', 'fanin': 1, 'inputs': ['z553'], 'output': 'z1323'}
{'layer': 1, 'num': 369, 'type': 'AND', 'fanin': 19, 'inputs': ['z70', 'z477', 'z475', 'z393', 'z243', 'z407', 'z52', 'z868', 'z42', 'z675', 'z396', 'z350', 'z566', 'z517', 'z633', 'z759', 'z295', 'z934', 'z163'], 'output': 'z1324'}
{'layer': 1, 'num': 370, 'type': 'NOT', 'fanin': 1, 'inputs': ['z529'], 'output': 'z1325'}
{'layer': 1, 'num': 371, 'type': 'OR', 'fanin': 31, 'inputs': ['z46', 'z323', 'z16', 'z642', 'z93', 'z499', 'z534', 'z185', 'z761', 'z149', 'z148', 'z478', 'z235', 'z477', 'z315', 'z486', 'z362', 'z748', 'z247', 'z82', 'z857', 'z360', 'z653', 'z324', 'z545', 'z672', 'z879', 'z359', 'z426', 'z893', 'z637'], 'output': 'z1326'}
{'layer': 1, 'num': 372, 'type': 'NOT', 'fanin': 1, 'inputs': ['z393'], 'output': 'z1327'}
{'layer': 1, 'num': 373, 'type': 'OR', 'fanin': 26, 'inputs': ['z179', 'z597', 'z881', 'z907', 'z394', 'z154', 'z857', 'z247', 'z579', 'z414', 'z486', 'z899', 'z430', 'z0', 'z718', 'z231', 'z339', 'z468', 'z563', 'z44', 'z123', 'z921', 'z872', 'z244', 'z188', 'z208'], 'output': 'z1328'}
{'layer': 1, 'num': 374, 'type': 'AND', 'fanin': 24, 'inputs': ['z364', 'z705', 'z828', 'z754', 'z68', 'z352', 'z422', 'z582', 'z573', 'z218', 'z445', 'z334', 'z425', 'z441', 'z886', 'z863', 'z90', 'z397', 'z619', 'z89', 'z884', 'z464', 'z772', 'z711'], 'output': 'z1329'}
{'layer': 1, 'num': 375, 'type': 'NOT', 'fanin': 1, 'inputs': ['z388'], 'output': 'z1330'}
{'layer': 1, 'num': 376, 'type': 'NOT', 'fanin': 1, 'inputs': ['z713'], 'output': 'z1331'}
{'layer': 1, 'num': 377, 'type': 'AND', 'fanin': 29, 'inputs': ['z21', 'z263', 'z884', 'z410', 'z608', 'z861', 'z454', 'z389', 'z338', 'z786', 'z938', 'z749', 'z864', 'z464', 'z519', 'z83', 'z193', 'z757', 'z221', 'z62', 'z89', 'z887', 'z473', 'z303', 'z772', 'z554', 'z154', 'z377', 'z326'], 'output': 'z1332'}
{'layer': 1, 'num': 378, 'type': 'NOT', 'fanin': 1, 'inputs': ['z217'], 'output': 'z1333'}
{'layer': 1, 'num': 379, 'type': 'AND', 'fanin': 4, 'inputs': ['z803', 'z451', 'z875', 'z797'], 'output': 'z1334'}
{'layer': 1, 'num': 380, 'type': 'OR', 'fanin': 13, 'inputs': ['z453', 'z562', 'z349', 'z260', 'z159', 'z615', 'z500', 'z842', 'z126', 'z429', 'z142', 'z414', 'z504'], 'output': 'z1335'}
{'layer': 1, 'num': 381, 'type': 'NOT', 'fanin': 1, 'inputs': ['z547'], 'output': 'z1336'}
{'layer': 1, 'num': 382, 'type': 'AND', 'fanin': 30, 'inputs': ['z581', 'z14', 'z834', 'z199', 'z168', 'z271', 'z466', 'z483', 'z458', 'z238', 'z548', 'z542', 'z582', 'z229', 'z345', 'z318', 'z837', 'z76', 'z824', 'z919', 'z783', 'z713', 'z125', 'z830', 'z116', 'z936', 'z381', 'z446', 'z195', 'z881'], 'output': 'z1337'}
{'layer': 1, 'num': 383, 'type': 'NOT', 'fanin': 1, 'inputs': ['z931'], 'output': 'z1338'}
{'layer': 1, 'num': 384, 'type': 'AND', 'fanin': 27, 'inputs': ['z270', 'z130', 'z541', 'z80', 'z41', 'z37', 'z585', 'z378', 'z809', 'z814', 'z566', 'z526', 'z352', 'z354', 'z715', 'z576', 'z588', 'z454', 'z857', 'z157', 'z459', 'z563', 'z313', 'z83', 'z803', 'z328', 'z899'], 'output': 'z1339'}
{'layer': 1, 'num': 385, 'type': 'NOT', 'fanin': 1, 'inputs': ['z522'], 'output': 'z1340'}
{'layer': 1, 'num': 386, 'type': 'AND', 'fanin': 7, 'inputs': ['z103', 'z944', 'z927', 'z261', 'z604', 'z547', 'z61'], 'output': 'z1341'}
{'layer': 1, 'num': 387, 'type': 'OR', 'fanin': 14, 'inputs': ['z328', 'z393', 'z520', 'z890', 'z757', 'z228', 'z869', 'z431', 'z816', 'z320', 'z939', 'z773', 'z162', 'z465'], 'output': 'z1342'}
{'layer': 1, 'num': 388, 'type': 'NOT', 'fanin': 1, 'inputs': ['z553'], 'output': 'z1343'}
{'layer': 1, 'num': 389, 'type': 'AND', 'fanin': 47, 'inputs': ['z352', 'z749', 'z741', 'z187', 'z429', 'z763', 'z4', 'z421', 'z391', 'z684', 'z231', 'z883', 'z805', 'z756', 'z934', 'z890', 'z775', 'z40', 'z269', 'z513', 'z369', 'z568', 'z769', 'z747', 'z2', 'z447', 'z811', 'z384', 'z76', 'z561', 'z31', 'z716', 'z807', 'z824', 'z473', 'z931', 'z773', 'z485', 'z628', 'z768', 'z265', 'z220', 'z311', 'z594', 'z454', 'z720', 'z463'], 'output': 'z1344'}
{'layer': 1, 'num': 390, 'type': 'NOT', 'fanin': 1, 'inputs': ['z52'], 'output': 'z1345'}
{'layer': 1, 'num': 391, 'type': 'AND', 'fanin': 11, 'inputs': ['z543', 'z924', 'z401', 'z729', 'z735', 'z166', 'z820', 'z914', 'z789', 'z722', 'z926'], 'output': 'z1346'}
{'layer': 1, 'num': 392, 'type': 'NOT', 'fanin': 1, 'inputs': ['z5'], 'output': 'z1347'}
